    0.01000000	   21.25449053
    0.04000000	    8.56126497
    0.07000000	    3.49705682
    0.10000000	    2.33706793
    0.13000000	    1.47097569
    0.16000000	    1.32688707
    0.19000000	    1.28181106
    0.22000000	    1.25122021
    0.25000000	    1.29291430
    0.28000000	    1.41728727
    0.31000000	    1.53850672
    0.34000000	    1.69270449
    0.37000000	    1.80553510
    0.40000000	    1.76393140
    0.43000000	    1.86979922
    0.46000000	    1.95098192
    0.49000000	    2.06788595
    0.52000000	    2.25286312
    0.55000000	    2.43355150
    0.58000000	    2.53286468
    0.61000000	    2.80287305
    0.64000000	    2.95907859
    0.67000000	    3.20096976
    0.70000000	    3.33993760
    0.73000000	    3.57098741
    0.76000000	    3.94224767
    0.79000000	    4.33742493
    0.82000000	    4.73665210
    0.85000000	    5.29015770
    0.88000000	    6.09061076
    0.91000000	    6.97149896
    0.94000000	    8.18644983
    0.97000000	    9.08532130
    1.00000000	    9.50110929
