    0.01000000	   40.39223135
    0.04000000	   11.04387249
    0.07000000	    6.66451291
    0.10000000	    5.00179764
    0.13000000	    1.94307122
    0.16000000	    1.57260050
    0.19000000	    2.07322271
    0.22000000	    1.85016671
    0.25000000	    1.71084599
    0.28000000	    1.73383893
    0.31000000	    1.89786669
    0.34000000	    2.09410673
    0.37000000	    2.14444366
    0.40000000	    2.14492591
    0.43000000	    2.24480563
    0.46000000	    2.22316344
    0.49000000	    2.12031606
    0.52000000	    2.04325604
    0.55000000	    1.99366200
    0.58000000	    1.96894896
    0.61000000	    1.98751389
    0.64000000	    1.99501548
    0.67000000	    2.03904223
    0.70000000	    2.06374767
    0.73000000	    2.07138775
    0.76000000	    1.99270445
    0.79000000	    1.92843528
    0.82000000	    1.87500162
    0.85000000	    1.83090564
    0.88000000	    1.77269757
    0.91000000	    1.71994424
    0.94000000	    1.66323840
    0.97000000	    1.63530863
    1.00000000	    1.60208900
