    0.01000000	    4.74744446
    0.04000000	    2.33465809
    0.07000000	    2.06363049
    0.10000000	    1.60629857
    0.13000000	    1.76191023
    0.16000000	    1.42255967
    0.19000000	    1.20541271
    0.22000000	    0.91334558
    0.25000000	    0.87982390
    0.28000000	    1.07260007
    0.31000000	    1.29172588
    0.34000000	    1.33908980
    0.37000000	    1.23629400
    0.40000000	    1.18005944
    0.43000000	    1.09647619
    0.46000000	    1.01616053
    0.49000000	    0.96247289
    0.52000000	    0.94266068
    0.55000000	    0.96264885
    0.58000000	    0.97652247
    0.61000000	    0.95502572
    0.64000000	    0.96150493
    0.67000000	    0.97992152
    0.70000000	    1.01740422
    0.73000000	    1.02816956
    0.76000000	    1.03588423
    0.79000000	    1.03685289
    0.82000000	    1.05969501
    0.85000000	    1.09206342
    0.88000000	    1.13631057
    0.91000000	    1.17706772
    0.94000000	    1.22878304
    0.97000000	    1.28021098
    1.00000000	    1.30473970
