    0.01000000	    4.32595164
    0.04000000	    5.26791847
    0.07000000	    3.17049425
    0.10000000	    2.29309914
    0.13000000	    1.84033093
    0.16000000	    2.17616133
    0.19000000	    2.65427554
    0.22000000	    2.84534076
    0.25000000	    4.27521989
    0.28000000	    4.95536343
    0.31000000	    5.34430676
    0.34000000	    6.15060351
    0.37000000	    7.63400982
    0.40000000	    9.30697703
    0.43000000	    8.09775886
    0.46000000	    5.73131995
    0.49000000	    3.23478834
    0.52000000	    2.00590374
    0.55000000	    1.64095336
    0.58000000	    1.64983291
    0.61000000	    1.70253958
    0.64000000	    1.57993517
    0.67000000	    1.34547664
    0.70000000	    1.04330544
    0.73000000	    0.86405391
    0.76000000	    0.80321303
    0.79000000	    0.85059333
    0.82000000	    0.94480008
    0.85000000	    1.05774648
    0.88000000	    1.17358577
    0.91000000	    1.22857599
    0.94000000	    1.22476130
    0.97000000	    1.17266839
    1.00000000	    1.15354266
