    0.01000000	    8.37230080
    0.04000000	   10.06073637
    0.07000000	    9.60094164
    0.10000000	    6.26421052
    0.13000000	   16.40060791
    0.16000000	   22.51654204
    0.19000000	   10.42861154
    0.22000000	   11.44261847
    0.25000000	   14.04765224
    0.28000000	   14.29266046
    0.31000000	   13.78326629
    0.34000000	   13.39051610
    0.37000000	   13.50813538
    0.40000000	   12.96643594
    0.43000000	   12.59504955
    0.46000000	   12.22670580
    0.49000000	   12.25469521
    0.52000000	   12.29447789
    0.55000000	   12.55324641
    0.58000000	   12.64971834
    0.61000000	   12.72058177
    0.64000000	   12.81156800
    0.67000000	   12.96249956
    0.70000000	   12.87042972
    0.73000000	   12.60639496
    0.76000000	   12.52673251
    0.79000000	   12.66046524
    0.82000000	   12.64045837
    0.85000000	   12.71152585
    0.88000000	   12.51743898
    0.91000000	   12.55153568
    0.94000000	   12.62846861
    0.97000000	   12.78773810
    1.00000000	   12.91915469
