    0.01000000	    9.61741501
    0.04000000	    3.02632936
    0.07000000	    2.28083198
    0.10000000	    1.81684552
    0.13000000	    1.89377824
    0.16000000	    1.62557244
    0.19000000	    1.22857646
    0.22000000	    1.07103951
    0.25000000	    1.00266741
    0.28000000	    1.28898178
    0.31000000	    1.43016461
    0.34000000	    1.33453343
    0.37000000	    1.21259666
    0.40000000	    1.10288456
    0.43000000	    0.96760022
    0.46000000	    0.93708342
    0.49000000	    0.98790091
    0.52000000	    0.99787991
    0.55000000	    1.01759935
    0.58000000	    0.97717641
    0.61000000	    0.95623039
    0.64000000	    0.93506551
    0.67000000	    0.96772202
    0.70000000	    1.02564966
    0.73000000	    1.09591881
    0.76000000	    1.15637745
    0.79000000	    1.22439340
    0.82000000	    1.24481745
    0.85000000	    1.26007815
    0.88000000	    1.23180837
    0.91000000	    1.19227732
    0.94000000	    1.17485855
    0.97000000	    1.15446015
    1.00000000	    1.17279010
