    0.01000000	    7.38115568
    0.04000000	    2.29803552
    0.07000000	    1.67001271
    0.10000000	    1.38896665
    0.13000000	    1.28704339
    0.16000000	    1.55006103
    0.19000000	    1.51384056
    0.22000000	    1.24811675
    0.25000000	    1.29637535
    0.28000000	    1.42455324
    0.31000000	    1.49387238
    0.34000000	    1.43249269
    0.37000000	    1.40049998
    0.40000000	    1.38287394
    0.43000000	    1.34035138
    0.46000000	    1.36797572
    0.49000000	    1.50777786
    0.52000000	    1.64703772
    0.55000000	    1.75153472
    0.58000000	    1.88348124
    0.61000000	    2.12823336
    0.64000000	    2.22742150
    0.67000000	    2.20784522
    0.70000000	    2.25350222
    0.73000000	    2.35326384
    0.76000000	    2.41260592
    0.79000000	    2.51718837
    0.82000000	    2.62875226
    0.85000000	    2.72469236
    0.88000000	    2.92271802
    0.91000000	    3.03915244
    0.94000000	    3.31177084
    0.97000000	    3.47567351
    1.00000000	    3.58352780
