    0.01000000	    3.90090141
    0.04000000	    5.52188259
    0.07000000	    6.32664196
    0.10000000	    6.93610601
    0.13000000	    6.28545499
    0.16000000	    6.39369443
    0.19000000	    6.68202536
    0.22000000	    6.93949045
    0.25000000	    7.01233613
    0.28000000	    6.75233980
    0.31000000	    6.65991367
    0.34000000	    6.60589672
    0.37000000	    6.46926751
    0.40000000	    6.36039260
    0.43000000	    6.19701760
    0.46000000	    6.16815750
    0.49000000	    6.13387851
    0.52000000	    6.12729035
    0.55000000	    6.23229393
    0.58000000	    6.18743832
    0.61000000	    6.13545337
    0.64000000	    6.11690854
    0.67000000	    6.04692753
    0.70000000	    6.10966653
    0.73000000	    5.98134803
    0.76000000	    6.04792469
    0.79000000	    5.98541540
    0.82000000	    6.00486768
    0.85000000	    6.07115620
    0.88000000	    5.96277900
    0.91000000	    5.89935394
    0.94000000	    5.83494209
    0.97000000	    5.71300899
    1.00000000	    5.67111446
