    0.01000000	    4.67592652
    0.04000000	    2.03918981
    0.07000000	    1.39371402
    0.10000000	    1.16953786
    0.13000000	    1.10611375
    0.16000000	    1.06220940
    0.19000000	    1.07515820
    0.22000000	    0.95784442
    0.25000000	    0.96510986
    0.28000000	    1.02939991
    0.31000000	    1.11137166
    0.34000000	    1.11066184
    0.37000000	    1.15235852
    0.40000000	    1.19092803
    0.43000000	    1.20220479
    0.46000000	    1.25261429
    0.49000000	    1.24707716
    0.52000000	    1.23766727
    0.55000000	    1.28376298
    0.58000000	    1.32278336
    0.61000000	    1.32959743
    0.64000000	    1.33015911
    0.67000000	    1.35332248
    0.70000000	    1.38478904
    0.73000000	    1.39665408
    0.76000000	    1.38815933
    0.79000000	    1.35567939
    0.82000000	    1.34282966
    0.85000000	    1.36337879
    0.88000000	    1.36312655
    0.91000000	    1.38720888
    0.94000000	    1.38110276
    0.97000000	    1.39165323
    1.00000000	    1.37446247
