    0.01000000	    3.91280104
    0.04000000	    3.11860156
    0.07000000	    2.22836558
    0.10000000	    2.64099940
    0.13000000	    2.75902985
    0.16000000	    3.50200055
    0.19000000	    2.75798859
    0.22000000	    2.12095376
    0.25000000	    2.11849099
    0.28000000	    2.01083792
    0.31000000	    1.78654477
    0.34000000	    1.72787610
    0.37000000	    1.88282614
    0.40000000	    1.77032371
    0.43000000	    1.86182393
    0.46000000	    1.93616281
    0.49000000	    2.01363569
    0.52000000	    2.11108160
    0.55000000	    2.14935218
    0.58000000	    2.29472892
    0.61000000	    2.46735201
    0.64000000	    2.44635145
    0.67000000	    2.45547331
    0.70000000	    2.37716858
    0.73000000	    2.37638272
    0.76000000	    2.38551550
    0.79000000	    2.43948014
    0.82000000	    2.46049889
    0.85000000	    2.46545869
    0.88000000	    2.48641656
    0.91000000	    2.46350831
    0.94000000	    2.46847311
    0.97000000	    2.42501272
    1.00000000	    2.35660430
