    0.01000000	   87.20364114
    0.04000000	   39.13529237
    0.07000000	   13.05853640
    0.10000000	    7.38136405
    0.13000000	    2.35012577
    0.16000000	    1.59995788
    0.19000000	    1.85264041
    0.22000000	    1.80251653
    0.25000000	    1.60489080
    0.28000000	    1.41159229
    0.31000000	    1.59343783
    0.34000000	    1.77515443
    0.37000000	    1.86343181
    0.40000000	    1.97376845
    0.43000000	    2.02856347
    0.46000000	    2.01727160
    0.49000000	    2.01655572
    0.52000000	    2.01530756
    0.55000000	    2.03529951
    0.58000000	    2.08024255
    0.61000000	    2.06744196
    0.64000000	    2.01760395
    0.67000000	    2.03807133
    0.70000000	    2.11005430
    0.73000000	    2.18295971
    0.76000000	    2.20879326
    0.79000000	    2.25741141
    0.82000000	    2.33665439
    0.85000000	    2.45415485
    0.88000000	    2.54176904
    0.91000000	    2.56148374
    0.94000000	    2.54822464
    0.97000000	    2.53788450
    1.00000000	    2.52222799
