    0.01000000	   18.43693685
    0.04000000	    2.50937382
    0.07000000	    1.75937581
    0.10000000	    1.30155077
    0.13000000	    1.18407086
    0.16000000	    1.11921832
    0.19000000	    1.08883143
    0.22000000	    0.96053161
    0.25000000	    0.93442304
    0.28000000	    0.98674014
    0.31000000	    1.05347623
    0.34000000	    1.11002660
    0.37000000	    1.12848005
    0.40000000	    1.14531006
    0.43000000	    1.18319831
    0.46000000	    1.16327641
    0.49000000	    1.13571039
    0.52000000	    1.12099594
    0.55000000	    1.11467428
    0.58000000	    1.09626466
    0.61000000	    1.09972454
    0.64000000	    1.13550651
    0.67000000	    1.19115476
    0.70000000	    1.23885279
    0.73000000	    1.24511616
    0.76000000	    1.25527542
    0.79000000	    1.27746457
    0.82000000	    1.30078393
    0.85000000	    1.31252445
    0.88000000	    1.32801561
    0.91000000	    1.32197389
    0.94000000	    1.32964740
    0.97000000	    1.32416780
    1.00000000	    1.32323230
