    0.01000000	    8.65177128
    0.04000000	    5.73761967
    0.07000000	    2.74440733
    0.10000000	    1.95502065
    0.13000000	    1.96799570
    0.16000000	    2.27594710
    0.19000000	    1.42416284
    0.22000000	    1.18169339
    0.25000000	    1.17818378
    0.28000000	    1.38740727
    0.31000000	    1.46475090
    0.34000000	    1.42385559
    0.37000000	    1.49307727
    0.40000000	    1.51453727
    0.43000000	    1.38818967
    0.46000000	    1.34134540
    0.49000000	    1.30125256
    0.52000000	    1.24860597
    0.55000000	    1.18942729
    0.58000000	    1.20147311
    0.61000000	    1.26382917
    0.64000000	    1.25539704
    0.67000000	    1.25239032
    0.70000000	    1.21381431
    0.73000000	    1.21141921
    0.76000000	    1.24317450
    0.79000000	    1.36509636
    0.82000000	    1.49604556
    0.85000000	    1.63914549
    0.88000000	    1.73462215
    0.91000000	    1.79060690
    0.94000000	    1.84076751
    0.97000000	    1.94212441
    1.00000000	    2.04716473
