    0.01000000	    8.75553691
    0.04000000	    3.45024399
    0.07000000	    2.57110251
    0.10000000	    2.84859190
    0.13000000	    2.94696447
    0.16000000	    3.07550087
    0.19000000	    2.96820396
    0.22000000	    2.32410072
    0.25000000	    1.54867884
    0.28000000	    1.45366148
    0.31000000	    1.54809269
    0.34000000	    1.67018907
    0.37000000	    1.65408536
    0.40000000	    1.66743885
    0.43000000	    1.69281284
    0.46000000	    1.75947043
    0.49000000	    1.86587437
    0.52000000	    1.92174677
    0.55000000	    1.97749561
    0.58000000	    2.00658846
    0.61000000	    2.01557305
    0.64000000	    1.93966360
    0.67000000	    1.96673679
    0.70000000	    1.97131369
    0.73000000	    2.05193003
    0.76000000	    2.07674336
    0.79000000	    2.12526586
    0.82000000	    2.18544622
    0.85000000	    2.19779832
    0.88000000	    2.19036167
    0.91000000	    2.20523484
    0.94000000	    2.20409035
    0.97000000	    2.23044143
    1.00000000	    2.25359779
