    0.01000000	   14.23868660
    0.04000000	    5.25970272
    0.07000000	    2.37844838
    0.10000000	    1.61949281
    0.13000000	    1.11476062
    0.16000000	    1.03483371
    0.19000000	    1.04985015
    0.22000000	    0.97992458
    0.25000000	    0.99142741
    0.28000000	    1.04252755
    0.31000000	    1.16332848
    0.34000000	    1.20196440
    0.37000000	    1.18535107
    0.40000000	    1.22425303
    0.43000000	    1.26137405
    0.46000000	    1.31519766
    0.49000000	    1.35522070
    0.52000000	    1.30143631
    0.55000000	    1.23866842
    0.58000000	    1.24920127
    0.61000000	    1.31135700
    0.64000000	    1.34812807
    0.67000000	    1.35912772
    0.70000000	    1.37132481
    0.73000000	    1.41279259
    0.76000000	    1.46915071
    0.79000000	    1.50843321
    0.82000000	    1.51942531
    0.85000000	    1.54724074
    0.88000000	    1.58567471
    0.91000000	    1.59192446
    0.94000000	    1.57534229
    0.97000000	    1.56241815
    1.00000000	    1.55833644
